EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E003255,Ralph,Romero,06-07-2022,16-03-1974,50,West Davidmouth,05-05-2023,94070,M0051,Marketing,Better Opportunity,Male,Manager,5
E003256,Matthew,Todd,15-12-2024,23-11-1998,26,Christopherbury,28-05-2025,150958,M0114,HR,Terminated,Female,Engineer,1
E003257,Tony,Martinez,18-07-2021,29-06-1978,46,Brittanyland,19-10-2024,99058,M0105,Marketing,Retired,Female,Manager,5
E003258,Janet,Gonzales,26-12-2023,17-06-1970,54,Port Jesseport,30-07-2025,196234,M0038,Operations,Better Opportunity,Female,Executive,3
E003259,Gina,Callahan,30-12-2021,03-08-1991,33,Phillipstown,06-02-2023,116482,M0013,Sales,Terminated,Other,Executive,2
E003260,Laura,Kennedy,18-01-2021,15-03-1968,56,Wilsonborough,05-08-2021,137879,M0022,HR,Better Opportunity,Female,Executive,4
E003261,Daniel,Small,07-11-2022,18-07-1988,36,Erictown,02-04-2025,92837,M0052,Engineering,Resigned,Other,Engineer,2
E003262,Jeffery,Wagner,10-11-2024,31-05-1982,42,South Michelle,15-10-2025,48509,M0030,Sales,Retired,Female,Consultant,5
E003263,Kathy,Griffin,10-04-2024,23-10-1976,48,Lauramouth,27-04-2025,156996,M0008,Engineering,Resigned,Other,Manager,1
E003264,Amanda,Brown,19-11-2022,26-02-1983,41,Angelachester,20-09-2023,121308,M0043,HR,Terminated,Female,Engineer,1
E003265,Leslie,Atkins,23-03-2024,14-05-1970,54,South Billy,16-07-2024,40539,M0026,IT,Relocation,Other,Consultant,1
E003266,David,Barnett,11-04-2022,20-08-1996,28,New Jacobfort,09-07-2023,142507,M0109,Engineering,Relocation,Male,Manager,1
E003267,Gabriel,Maldonado,13-10-2021,09-07-1981,43,Katherineside,02-02-2023,129065,M0070,Marketing,Better Opportunity,Female,Manager,3
E000879,Robin,Mills,03-07-2021,18-11-1979,45,North Brianna,01-01-2025,170997,M0030,Sales,Retired,Female,Consultant,4
E003269,David,Carter,05-06-2022,13-05-1970,54,East Matthew,24-10-2025,174464,M0108,Finance,Health Issues,Female,Analyst,3
E003270,Brian,Haynes,05-03-2024,18-10-1992,32,Jonathanshire,24-10-2025,38360,M0106,Sales,Relocation,Male,Consultant,3
E003271,Patrick,Pierce,11-10-2021,06-09-1978,46,Nataliehaven,30-11-2021,41571,M0010,Sales,Resigned,Other,Consultant,2
E003272,Vanessa,Hernandez,13-06-2023,29-03-1977,47,Port Matthewstad,04-09-2023,48160,M0065,Engineering,Better Opportunity,Female,Consultant,3
E003273,Melinda,Frost,24-05-2021,24-07-1976,48,Timothyfort,29-06-2021,130640,M0063,Marketing,Health Issues,Female,Consultant,5
E003989,Elizabeth,Torres,06-04-2023,04-03-1983,41,New Jessica,18-06-2024,105343,M0086,Finance,Resigned,Other,Analyst,4
E003275,Edward,Hutchinson,10-12-2022,03-06-1995,29,Ericksonfort,20-03-2023,194984,M0022,Operations,Retired,Female,Analyst,3
E004279,Aaron,Hansen,17-08-2021,05-08-1991,,Scotttown,18-05-2022,34251,M0083,Marketing,Resigned,Other,Consultant,5
E003277,Joseph,Brown,31-01-2023,20-03-1972,52,West Davidmouth,31-01-2023,41188,M0087,Marketing,Better Opportunity,Female,Analyst,5
E003278,Linda,Jones,07-12-2022,29-04-1998,,Lake Melissa,29-11-2025,49841,M0064,Engineering,Health Issues,Female,Manager,5
E003279,Eric,Campbell,03-11-2021,23-06-2003,21,North Brookeburgh,15-01-2023,,M0028,Sales,Retired,Other,Analyst,1
E003280,Ann,Lucas,07-07-2024,20-02-1998,,East Jacob,09-10-2025,142453,M0110,Engineering,Terminated,Other,Executive,5
E003281,John,Walker,06-06-2024,13-11-1966,58,Lawsonport,03-08-2024,149505,M0058,Engineering,Relocation,Other,Engineer,5
E003282,Kathy,Roberts,17-12-2021,19-01-1979,45,South David,09-08-2024,164359,M0055,Marketing,Resigned,Male,Engineer,2
E003283,Jose,Simmons,09-05-2023,18-01-1973,51,Michaelland,22-10-2025,54970,M0076,Operations,Resigned,Male,Analyst,2
E003284,Philip,Conley,23-05-2021,08-06-1988,36,South Paul,20-09-2024,122584,M0088,Marketing,Health Issues,Male,Manager,4
E003285,Deanna,Dickerson,15-02-2024,17-12-2000,24,Lake Andre,18-08-2024,64303,M0058,IT,Health Issues,Male,Manager,4
E003286,Terri,Carlson,15-07-2023,22-06-1992,32,Lake Haileyville,15-09-2024,98592,M0084,Finance,Relocation,Other,Engineer,4
E003287,Rebecca,Dominguez,15-08-2024,31-05-1966,58,Martinchester,11-08-2025,114504,M0108,Engineering,Resigned,Other,Consultant,1
E003288,Tiffany,Chavez,02-10-2021,16-04-2003,21,North Kimberly,19-02-2022,86K,M0047,HR,Health Issues,Other,Manager,5
E003289,Ashley,Madden,21-11-2023,28-07-1989,35,Georgemouth,15-09-2025,54218,M0058,Finance,Relocation,Male,Analyst,4
E003290,Shelly,Landry,25-06-2024,23-09-1989,35,North Paulmouth,23-08-2024,82506,M0096,Marketing,Relocation,Male,Consultant,4
E003291,Andre,Frey,06-11-2022,20-03-1997,27,East Catherine,07-12-2022,165726,M0016,Marketing,Health Issues,Other,Manager,2
E003292,Maria,Vega,07-09-2024,09-05-1966,58,New Jacquelineton,07-08-2025,51879,M0050,Engineering,Resigned,Female,Engineer,3
E003293,Amy,Griffin,18-02-2024,09-12-1995,29,North Annchester,25-04-2024,49904,M0023,HR,Relocation,Female,Manager,5
E003294,Stephen,Powell,06-02-2022,11-09-1986,38,Beardville,23-04-2022,183927,M0068,Operations,Terminated,Other,Analyst,3
E003295,Kirk,Hoover,19-02-2022,19-04-1987,37,Port Williamborough,12-03-2024,164392,M0046,IT,Health Issues,Other,Consultant,3
E003296,Steven,Rhodes,07-06-2023,15-09-1992,32,Lisastad,27-08-2025,100468,M0097,It,Better Opportunity,Other,Engineer,3
E003297,Connor,Hatfield,22-07-2023,21-07-1967,57,Baldwinfurt,22-09-2024,198199,M0085,Sales,Retired,Female,Consultant,5
E003298,James,Moore,17-06-2021,17-08-1980,44,East Sean,04-08-2021,,M0046,HR,Better Opportunity,Male,Consultant,5
E003299,Kevin,Miller,11-09-2022,30-04-1978,46,East Karen,09-06-2024,154432,M0040,IT,Relocation,Male,Analyst,1
E003300,Matthew,Torres,16-01-2023,05-12-1970,54,Kevinville,24-04-2023,55K,M0098,Operations,Health Issues,Other,Manager,5
E003301,Christina,Moreno,09-11-2024,18-03-1994,30,Lake Victoriafort,28-01-2025,136686,,Sales,Retired,Other,Engineer,1
E003302,Claudia,Dennis,10-05-2023,06-11-1980,44,North Rickton,31-12-2023,153075,M0061,IT,Better Opportunity,Male,Executive,4
E003303,Jamie,Hernandez,12-12-2022,03-12-1968,56,Bowmanport,07-12-2024,32343,,Sales,Retired,Female,Consultant,2
E003304,Gregory,Johnson,21-06-2024,15-09-1990,34,Allenville,13-11-2024,176862,M0036,IT,Better Opportunity,Female,Engineer,2
E003305,Carol,Andersen,08-08-2021,08-09-1983,41,Alexanderberg,11-03-2022,161055,M0014,FINANCE,Terminated,Male,Engineer,2
E003306,Frank,Marquez,04-11-2023,20-12-1983,41,Smithstad,13-05-2024,118998,M0065,Sales,Health Issues,Other,Executive,4
E003307,David,Petersen,26-01-2023,17-12-2003,21,Anthonyberg,16-02-2024,78942,M0098,HR,Relocation,Other,Consultant,1
E003308,George,Martinez,26-03-2023,13-04-1974,50,Lake Jeffreyborough,13-06-2023,,M0008,Engineering,Resigned,Male,Analyst,2
E003309,Benjamin,Baker,04-06-2024,27-03-1994,30,West Allison,25-10-2025,90674,M0109,Sales,Terminated,Male,Analyst,4
E003310,Melissa,Sanders,30-01-2023,19-09-1982,42,Sierrabury,11-09-2024,120910,M0021,Marketing,Terminated,Female,Analyst,1
E003311,Robert,Smith,02-11-2023,20-03-1973,51,Dawnview,17-02-2025,168158,M0097,Sales,Health Issues,Female,Engineer,2
E003312,Ann,Dixon,17-05-2024,06-06-1984,40,North Rose,04-11-2025,51872,M0056,Finance,Health Issues,Other,Analyst,1
E003313,Brendan,Smith,23-12-2022,11-03-2004,20,West Savannah,30-11-2023,75944,M0017,Engineering,Retired,Male,Analyst,2
E003314,Victoria,Collins,23-05-2023,31-10-1982,42,East Frank,13-06-2023,176704,M0101,Finance,Health Issues,Other,Consultant,2
E003315,Michelle,Bennett,30-01-2021,24-12-1975,49,Jamieview,08-04-2023,102650,M0099,Sales,Health Issues,Other,Consultant,1
E003316,Mary,Miller,11-11-2024,12-03-2000,24,Port Timothy,21-06-2025,,M0054,IT,Resigned,Female,Manager,1
E003317,Jennifer,Fisher,18-11-2022,28-02-1986,38,Figueroahaven,25-04-2025,96380,M0086,HR,Relocation,Male,Executive,4
E003318,Jasmine,Kennedy,23-10-2022,05-04-1977,47,Tanyachester,08-03-2023,140895,M0001,,Health Issues,Male,Analyst,5
E003319,Lori,Jensen,25-06-2021,14-06-1985,39,East William,11-04-2024,131230,M0027,Marketing,Retired,Male,Consultant,4
E003320,Virginia,Duncan,11-01-2023,31-08-1965,59,Lake Sandra,07-04-2023,,M0002,IT,Health Issues,Male,Consultant,5
E003321,Kelli,Jackson,15-07-2023,30-08-1984,40,Jessicachester,01-07-2024,112437,M0003,Operations,Health Issues,Female,Analyst,2
E003322,Miguel,Nichols,04-03-2021,22-07-1986,38,North Jayton,18-12-2023,120422,M0071,Marketing,Resigned,Other,Executive,3
E003323,Michael,Greene,03-07-2021,07-11-1975,49,Adamsborough,12-02-2025,92578,M0004,Sales,Relocation,Female,Engineer,5
E003324,Annette,Barajas,03-03-2023,25-01-1966,58,Wandaside,04-06-2023,147237,,HR,Better Opportunity,Male,Engineer,4
E003325,Michael,Le,09-06-2021,28-10-1980,44,Amyburgh,11-12-2021,46384,M0017,Operations,Relocation,Male,Analyst,3
E003326,Lisa,Carr,10-08-2021,02-07-1974,50,Hollymouth,03-06-2023,146791,M0058,IT,Retired,Female,Manager,4
E003327,James,Romero,23-11-2021,27-08-1996,28,South Timothymouth,10-11-2025,46950,M0078,HR,Retired,Other,Manager,4
E003328,Melissa,Lopez,29-01-2021,24-03-2004,20,Port Chad,09-08-2021,118561,M0083,Sales,Retired,Male,Manager,3
E003329,Jason,Contreras,23-05-2024,04-04-1984,40,East Catherine,03-10-2024,81005,M0120,Engineering,Better Opportunity,Male,Consultant,2
E003330,Jessica,Johnson,29-09-2022,19-03-1998,26,Torresport,12-05-2023,140195,M0017,Operations,Terminated,Other,Manager,5
E003373,Aaron,Stephens,07-09-2022,27-03-1983,41,Tammyhaven,09-01-2023,50898,M0036,HR,Health Issues,Male,Consultant,2
E003332,Hannah,Smith,03-07-2021,20-06-1981,43,Michelleside,30-09-2021,108210,M0030,Operations,Resigned,Female,Engineer,4
E003333,Melissa,Colon,27-08-2023,01-12-2000,24,Hillland,13-06-2024,191106,M0027,OPERATIONS,Resigned,Male,Manager,2
E003334,Marvin,Leon,23-10-2023,21-11-1983,41,Medinahaven,08-03-2025,66947,M0088,Engineering,Better Opportunity,Male,Analyst,3
E003335,Gloria,Hood,12-06-2022,16-01-1998,26,East Richardberg,11-05-2024,77208,M0013,HR,Resigned,Other,Analyst,3
E003336,Michael,Downs,03-03-2024,03-10-1972,52,Torresland,24-08-2025,,M0007,Finance,Terminated,Other,Manager,4
E003337,Wendy,Mosley,27-12-2023,28-07-1987,37,Frankburgh,19-01-2025,,M0022,Operations,Health Issues,Male,Executive,1
E003338,Christian,Powell,22-05-2023,01-12-1968,56,West Jeremy,01-10-2025,162517,M0102,Marketing,Better Opportunity,Other,Manager,3
E000028,Nathaniel,Wells,15-08-2021,23-04-1981,43,South Kimberlytown,02-02-2025,150166,M0022,Marketing,Health Issues,Male,Analyst,3
E003340,Cody,Green,23-05-2022,13-07-1979,45,New Nicole,10-07-2023,134424,M0102,Marketing,Resigned,Other,Engineer,2
E003341,Michelle,Jones,22-05-2024,12-05-1981,,North Stevenside,07-06-2024,128277,M0076,Marketing,Retired,Other,Manager,1
E003342,Stephanie,Lewis,13-07-2021,14-08-1985,39,Smithtown,13-04-2022,71613,M0002,Marketing,Retired,Other,Manager,4
E003343,Tara,Allen,07-06-2024,13-01-1969,56,Dudleyberg,31-01-2025,51081,M0015,HR,Health Issues,Female,Manager,4
E003344,Kevin,Johnson,01-03-2021,06-08-1985,39,North Mirandaton,06-02-2023,79536,M0013,marketing,Retired,Male,Executive,3
E003345,Felicia,Alvarado,08-10-2024,09-03-2001,23,Penastad,13-10-2025,69222,M0096,IT,Resigned,Other,Analyst,3
E003633,Jessica,Boyd,12-11-2023,31-07-1969,55,Lake Victoria,22-06-2025,176147,,marketing,Relocation,Male,Analyst,2
E003347,Monica,Fisher,24-04-2022,16-12-1965,59,Sethtown,08-03-2024,185477,M0060,Sales,Health Issues,Female,Consultant,2
E003348,Hunter,Warner,11-05-2024,24-09-1970,54,East Sherri,23-02-2025,170682,M0021,Finance,Resigned,Male,Consultant,4
E004380,Kimberly,Bass,16-10-2024,07-07-1968,56,Baileybury,09-01-2025,169K,M0064,Marketing,Health Issues,Male,Consultant,4
E003350,Karen,Wright,21-05-2021,11-11-1971,53,Molinastad,25-10-2021,138675,M0061,Operations,Retired,Other,Analyst,2
E003351,Robert,Ryan,09-01-2023,05-11-1968,56,Lake Sydneyberg,04-05-2023,30496,M0056,Finance,Resigned,Other,Engineer,2
E003352,Theodore,Obrien,27-10-2021,15-09-1988,36,New Pamela,25-04-2024,93683,M0026,Operations,Terminated,Female,Engineer,5
E003353,Robert,Chandler,17-08-2023,29-12-1967,57,Millerton,05-12-2023,190193,M0105,Sales,Resigned,Other,Executive,3
E003354,Gary,Schwartz,04-03-2023,24-02-1976,48,Stephaniemouth,15-09-2024,79268,,Finance,Better Opportunity,Other,Manager,3
E003355,Daniel,Guerrero,25-04-2021,12-12-1971,53,South Kevinhaven,20-09-2021,158411,M0084,,Relocation,Female,Analyst,5
E003356,Elizabeth,Frye,04-09-2024,07-09-1982,42,South Marvin,13-12-2024,51913,,Marketing,Health Issues,Male,Engineer,1
E003357,Allison,Aguirre,21-03-2022,13-03-1971,53,Rossmouth,17-11-2025,128035,M0022,Finance,Resigned,Other,Executive,4
E003358,Kaitlyn,Willis,29-03-2024,12-04-1983,41,West Brittanyberg,22-09-2025,174893,M0019,Operations,Relocation,Other,Analyst,3
E003359,Mary,Kelly,17-04-2023,21-03-1986,38,East Angelaport,06-11-2024,153K,M0073,Operations,Retired,Female,Executive,3
E003360,Anna,Reyes,11-05-2024,18-05-1985,39,North Williamport,08-01-2025,169237,M0066,Engineering,Better Opportunity,Male,Executive,3
E003361,Ashley,David,25-06-2022,05-03-1973,51,North Emilyville,23-02-2025,102744,M0083,marketing,Retired,Male,Executive,5
E003362,Jared,Stout,26-08-2023,17-11-2000,24,Jamesville,09-12-2023,167647,M0075,Finance,Better Opportunity,Other,Analyst,1
E003363,Erica,Robinson,07-05-2022,19-08-1979,45,Orozcoview,07-05-2023,95917,M0055,IT,Retired,Female,Executive,3
E003364,Kim,Murphy,15-04-2021,14-02-1979,45,Tiffanyview,29-06-2022,73784,,HR,Resigned,Female,Analyst,5
E003365,Tom,Huynh,09-09-2021,19-01-1971,53,Perkinsfort,01-03-2023,81200,M0074,Finance,Resigned,Female,Executive,5
E003366,Joseph,Phillips,20-03-2023,19-12-1979,45,South Jessicashire,04-02-2025,95362,M0090,Operations,Better Opportunity,Male,Executive,2
E003367,Ashley,Chapman,28-09-2022,14-09-1990,34,Davistown,10-09-2025,152223,M0074,Sales,Retired,Other,Executive,3
E003368,Nancy,Murphy,24-08-2021,03-09-1983,41,Darrenfort,25-11-2025,,M0092,IT,Relocation,Female,Executive,3
E003369,Caitlin,Reilly,14-01-2021,15-01-1970,55,East Charlesview,18-01-2025,169469,,It,Health Issues,Male,Engineer,1
E003370,Nicholas,Burke,10-02-2021,03-12-1997,27,Adrianchester,03-06-2024,152330,M0098,Engineering,Better Opportunity,Female,Engineer,5
E003371,Alex,Watson,04-08-2022,13-04-1985,39,West Thomas,25-02-2024,67812,M0093,Sales,Terminated,Female,Manager,5
E003372,Anita,Mayer,10-04-2022,23-02-1992,32,Robertsonberg,10-08-2022,86423,M0026,,Resigned,Male,Engineer,2
E003373,Mason,Velasquez,01-05-2024,01-07-1975,49,Port Chelsea,23-09-2025,110971,M0011,Finance,Resigned,Other,Manager,1
E003374,Patrick,Curtis,12-12-2024,20-02-2004,20,Adamville,15-02-2025,59702,M0104,Operations,Relocation,Female,Manager,5
E003375,Frederick,Richards,02-01-2022,27-03-1987,,Ronaldtown,02-09-2024,105467,M0020,Finance,Resigned,Male,Analyst,5
E002368,Kaylee,Horn,04-10-2022,26-07-1979,45,Lake Brucestad,04-01-2025,79207,M0094,Engineering,Better Opportunity,Male,Executive,4
E003377,Patty,Elliott,16-04-2024,05-01-1996,29,South Corey,22-05-2025,44223,M0006,Finance,Health Issues,Male,Analyst,3
E003378,Ruben,Hicks,30-07-2021,20-11-1972,52,West Denisemouth,10-05-2024,81093,M0040,Operations,Terminated,Female,Engineer,1
E003379,Alan,Allen,03-03-2022,04-06-2003,21,Allenfort,26-11-2025,,M0031,HR,Resigned,Male,Engineer,2
E003380,Brian,Ross,08-01-2023,19-11-1972,52,Coopermouth,24-01-2024,74888,M0018,Sales,Relocation,Other,Manager,4
E003381,Kristin,Turner,04-03-2024,19-01-1981,43,Bakerborough,24-07-2024,180K,M0113,HR,Health Issues,Female,Engineer,5
E003382,William,Garcia,25-05-2024,17-03-1998,26,Wilkinsonchester,21-09-2024,117691,M0062,Marketing,Relocation,Other,Engineer,4
E003383,Julie,Howard,14-05-2023,07-08-1969,55,Theresaborough,29-08-2023,97958,M0067,Finance,Terminated,Female,Executive,3
E003384,Angela,Santos,08-12-2022,30-07-1998,26,Matthewborough,02-08-2024,137K,M0081,Engineering,Better Opportunity,Female,Analyst,2
E003385,Brandi,Williams,24-05-2022,16-02-1996,28,North Christopher,29-07-2022,180200,M0024,Sales,Health Issues,Female,Executive,4
E003386,Kathleen,West,02-04-2022,11-05-1989,35,East Shelbyton,21-02-2025,90432,M0040,Operations,Better Opportunity,Female,Engineer,4
E003387,Clinton,Werner,05-09-2022,25-02-2000,24,South Michael,08-11-2022,179818,M0117,IT,Relocation,Female,Manager,3
E003388,Charles,Melton,21-04-2023,22-06-1965,59,Wilsonburgh,10-11-2025,128792,M0055,IT,Retired,Male,Manager,3
E003389,Andrea,Becker,20-04-2022,29-10-1985,39,Rhodesland,16-09-2025,42331,M0066,HR,Better Opportunity,Other,Manager,5
E003390,Anthony,Santiago,28-11-2021,12-04-1998,26,Johnfort,27-06-2023,144253,M0110,HR,Retired,Male,Analyst,3
E003391,Jill,Dean,08-09-2024,06-02-1984,40,Fieldschester,13-06-2025,112813,M0011,Marketing,Health Issues,Male,Manager,2
E003392,Grace,Patel,17-05-2024,28-12-1977,47,Angelachester,17-02-2025,198398,M0028,Operations,Resigned,Female,Analyst,2
E003393,Christine,Johnson,05-01-2021,05-08-1986,38,Thomasport,01-01-2024,61020,M0061,Marketing,Resigned,Male,Engineer,1
E003394,Carrie,Powers,15-10-2024,29-10-1975,49,South Jose,29-11-2024,148282,M0099,Finance,Relocation,Other,Engineer,5
E001073,Paige,Delacruz,05-01-2021,30-04-2000,24,Anthonyport,02-12-2024,47738,M0118,IT,Health Issues,Female,Analyst,5
E003396,Austin,Johnson,14-11-2021,27-04-1978,46,North Debrastad,14-06-2025,103832,M0036,IT,Terminated,Male,Analyst,3
E003397,Angela,Hughes,08-02-2022,12-09-2002,22,Diazmouth,21-12-2023,72180,M0086,Marketing,Retired,Other,Engineer,2
E003398,Laura,Jones,10-09-2023,24-03-1966,58,North Ronaldberg,24-11-2025,126112,M0082,Operations,Better Opportunity,Other,Engineer,5
E003399,Jacob,Vazquez,31-08-2022,20-02-1982,42,Port Ashley,20-09-2022,60245,M0035,Sales,Retired,Other,Executive,1
E003400,Brianna,Reeves,26-02-2024,30-10-1993,31,Russellton,25-09-2024,120564,M0085,Marketing,Health Issues,Other,Consultant,2
E003401,Michelle,Baker,07-02-2024,06-05-1974,50,New Amy,12-06-2025,113596,M0003,Operations,Terminated,Male,Analyst,2
E003402,Susan,Mitchell,20-10-2021,01-08-1969,55,Jeffreybury,20-08-2024,91659,M0105,Engineering,Resigned,Male,Analyst,1
E003403,Stephen,Blankenship,09-06-2023,09-11-1972,52,Port Christopher,26-11-2023,150109,,IT,Resigned,Female,Analyst,2
E003404,Brandon,Davis,28-11-2021,07-03-1979,45,South David,20-01-2022,85340,M0119,HR,Terminated,Other,Consultant,1
E003405,Emily,Turner,28-04-2021,15-12-1969,55,Port Mandy,11-08-2024,,M0004,Marketing,Better Opportunity,Male,Manager,3
E003406,Cynthia,Haas,20-01-2021,28-05-1996,,Lake Deborahfurt,01-11-2024,114407,M0019,Operations,Health Issues,Female,Analyst,4
E003407,Barbara,Sloan,17-03-2023,20-08-1977,47,Port Melanie,20-02-2025,38424,M0013,Sales,Health Issues,Other,Executive,3
E003408,Edward,Reyes,24-04-2023,04-12-1998,26,Lake Michael,09-05-2023,108500,M0108,OPERATIONS,Resigned,Other,Analyst,3
E003409,Erin,Barnes,30-09-2024,17-08-1982,42,North Billyburgh,26-10-2025,152870,M0029,IT,Resigned,Other,Executive,2
E003410,Sandra,Nelson,16-10-2024,29-10-1976,48,Juliemouth,10-02-2025,103061,M0116,Engineering,Relocation,Other,Analyst,1
E003411,Sarah,Duffy,14-01-2023,11-09-1976,48,New John,03-12-2023,92403,M0033,Operations,Resigned,Female,Engineer,1
E003412,Michael,Valdez,24-08-2021,15-10-1982,42,East Patricia,24-08-2022,59969,M0036,IT,Better Opportunity,Female,Executive,2
E003413,Todd,King,14-09-2022,02-02-1982,42,Roberthaven,21-06-2025,175901,M0063,Finance,Terminated,Other,Engineer,4
E003414,Melissa,Carlson,05-07-2024,09-12-1973,51,Port Joshua,14-09-2025,88K,M0004,Operations,Better Opportunity,Other,Consultant,4
E003415,James,Garcia,25-07-2021,11-05-1979,,West Aliciachester,24-03-2024,184268,M0084,marketing,Relocation,Other,Analyst,5
E003416,Paige,Burch,20-11-2022,01-04-1990,34,Christinaville,09-04-2024,61621,M0056,IT,Relocation,Female,Engineer,1
E003417,Michael,Flores,06-08-2023,14-04-1969,55,Carolview,23-04-2024,131180,M0103,IT,Resigned,Female,Engineer,3
E003418,Kristen,Osborn,11-10-2024,11-06-1988,36,Port Michelle,18-05-2025,154483,M0076,,Relocation,Female,Engineer,5
E003419,Mark,Long,23-04-2021,23-04-2000,24,Maryland,10-10-2022,99621,M0010,Finance,Resigned,Female,Engineer,4
E003420,Priscilla,Adams,24-04-2023,21-09-1970,54,Lake Mary,05-03-2025,37828,M0037,Operations,Retired,Other,Manager,1
E003421,Alexis,Reed,20-10-2024,06-02-1974,50,Alexisbury,19-02-2025,154071,M0024,Marketing,Resigned,Female,Consultant,5
E003422,Sean,Grimes,17-09-2023,20-10-2000,24,South Debrastad,18-02-2024,182495,M0007,Operations,Resigned,Other,Analyst,4
E003423,Amanda,Smith,17-03-2023,04-08-1993,31,South Valeriemouth,15-07-2025,112244,M0106,Sales,Health Issues,Male,Analyst,5
E003424,Bonnie,Serrano,12-05-2023,16-07-1989,35,West Karen,06-02-2024,168640,M0029,Operations,Relocation,Female,Analyst,1
E003425,Trevor,Kelly,17-03-2024,14-03-2004,,Andersonland,01-07-2025,62257,M0065,OPERATIONS,Health Issues,Female,Manager,5
E003426,Patty,Dickerson,20-03-2021,19-04-2002,22,Johnview,28-03-2023,149449,M0003,Operations,Better Opportunity,Other,Engineer,2
E003427,Pam,Thomas,15-11-2022,21-07-1994,30,Aaronbury,14-11-2023,134034,M0049,Marketing,Relocation,Male,Analyst,2
E003428,Beth,Murphy,11-05-2024,31-03-1968,56,Morrisonbury,01-08-2025,179962,M0077,IT,Better Opportunity,Male,Analyst,2
