EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating,Attrition
E003245,Michael,Turner,2022-01-09,1976-11-30,48.0,Port Maryland,2024-06-14,101727.0,M0047,Engineering,Retired,Male,Engineer,3,Yes
E003246,Bonnie,Jones,2021-12-04,1977-11-01,47.0,Odomchester,2023-08-11,75561.0,M0070,Hr,Terminated,Male,Analyst,3,Yes
E003247,Kendra,Cline,2021-04-17,1999-01-19,25.0,North Virginiaburgh,2022-08-19,39697.0,M0083,Hr,Better Opportunity,Female,Executive,5,Yes
E003248,Kenneth,Jones,2022-05-17,1991-01-25,33.0,New Thomas,2023-04-10,162452.0,M0041,Sales,Health Issues,Male,Engineer,1,Yes
E003249,Alexis,Marquez,2023-05-25,1992-11-13,32.0,New Sarah,2023-08-28,46000.0,M0095,It,Terminated,Male,Consultant,5,Yes
E003250,Jose,Jacobs,2023-04-22,1976-01-09,49.0,West Crystalhaven,2024-03-29,39901.0,M0074,Finance,Resigned,Male,Consultant,4,Yes
E003251,Erica,Hamilton,2022-01-05,1982-11-01,42.0,New Johnberg,2024-04-17,161835.0,M0039,Finance,Terminated,Female,Manager,2,Yes
E003252,Laurie,Fernandez,2024-05-23,1989-03-02,35.0,Justinborough,2025-01-13,64229.0,M0085,Hr,Terminated,Female,Engineer,2,Yes
E003253,Anthony,Melendez,2022-05-03,1987-04-10,37.0,Sheltonton,2025-04-11,141924.0,M0010,Hr,Terminated,Male,Manager,2,Yes
E003254,Joshua,Chen,2021-04-15,1983-11-15,41.0,Lake Suzanne,2022-10-01,126165.0,M0028,Hr,Retired,Male,Analyst,2,Yes
E003255,Ralph,Romero,2022-07-06,1974-03-16,50.0,West Davidmouth,2023-05-05,94070.0,M0051,Marketing,Better Opportunity,Male,Manager,5,Yes
E003256,Matthew,Todd,2024-12-15,1998-11-23,26.0,Christopherbury,2025-05-28,150958.0,M0114,Hr,Terminated,Female,Engineer,1,Yes
E003257,Tony,Martinez,2021-07-18,1978-06-29,46.0,Brittanyland,2024-10-19,99058.0,M0105,Marketing,Retired,Female,Manager,5,Yes
E003258,Janet,Gonzales,2023-12-26,1970-06-17,54.0,Port Jesseport,2025-07-30,196234.0,M0038,Operations,Better Opportunity,Female,Executive,3,Yes
E003259,Gina,Callahan,2021-12-30,1991-08-03,33.0,Phillipstown,2023-02-06,116482.0,M0013,Sales,Terminated,Female,Executive,2,Yes
E003260,Laura,Kennedy,2021-01-18,1968-03-15,56.0,Wilsonborough,2021-08-05,137879.0,M0022,Hr,Better Opportunity,Female,Executive,4,Yes
E003261,Daniel,Small,2022-11-07,1988-07-18,36.0,Erictown,2025-04-02,92837.0,M0052,Engineering,Resigned,Male,Engineer,2,Yes
E003262,Jeffery,Wagner,2024-11-10,1982-05-31,42.0,South Michelle,2025-10-15,48509.0,M0030,Sales,Retired,Female,Consultant,5,Yes
E003263,Kathy,Griffin,2024-04-10,1976-10-23,48.0,Lauramouth,2025-04-27,156996.0,M0008,Engineering,Resigned,Female,Manager,1,Yes
E003264,Amanda,Brown,2022-11-19,1983-02-26,41.0,Angelachester,2023-09-20,121308.0,M0043,Hr,Terminated,Female,Engineer,1,Yes
E003265,Leslie,Atkins,2024-03-23,1970-05-14,54.0,South Billy,2024-07-16,40539.0,M0026,It,Relocation,Female,Consultant,1,Yes
E003266,David,Barnett,2022-04-11,1996-08-20,28.0,New Jacobfort,2023-07-09,142507.0,M0109,Engineering,Relocation,Male,Manager,1,Yes
E003267,Gabriel,Maldonado,2021-10-13,1981-07-09,43.0,Katherineside,2023-02-02,129065.0,M0070,Marketing,Better Opportunity,Female,Manager,3,Yes
E000879,Robin,Mills,2021-07-03,1979-11-18,45.0,North Brianna,2025-01-01,170997.0,M0030,Sales,Retired,Female,Consultant,4,Yes
E003269,David,Carter,2022-06-05,1970-05-13,54.0,East Matthew,2025-10-24,174464.0,M0108,Finance,Health Issues,Female,Analyst,3,Yes
E003270,Brian,Haynes,2024-03-05,1992-10-18,32.0,Jonathanshire,2025-10-24,38360.0,M0106,Sales,Relocation,Male,Consultant,3,Yes
E003271,Patrick,Pierce,2021-10-11,1978-09-06,46.0,Nataliehaven,2021-11-30,41571.0,M0010,Sales,Resigned,Male,Consultant,2,Yes
E003272,Vanessa,Hernandez,2023-06-13,1977-03-29,47.0,Port Matthewstad,2023-09-04,48160.0,M0065,Engineering,Better Opportunity,Female,Consultant,3,Yes
E003273,Melinda,Frost,2021-05-24,1976-07-24,48.0,Timothyfort,2021-06-29,130640.0,M0063,Marketing,Health Issues,Female,Consultant,5,Yes
E003989,Elizabeth,Torres,2023-04-06,1983-03-04,41.0,New Jessica,2024-06-18,105343.0,M0086,Finance,Resigned,Female,Analyst,4,Yes
E003275,Edward,Hutchinson,2022-12-10,1995-06-03,29.0,Ericksonfort,2023-03-20,194984.0,M0022,Operations,Retired,Female,Analyst,3,Yes
E004279,Aaron,Hansen,2021-08-17,1991-08-05,30.0,Scotttown,2022-05-18,34251.0,M0083,Marketing,Resigned,Male,Consultant,5,Yes
E003277,Joseph,Brown,2023-01-31,1972-03-20,52.0,West Davidmouth,2023-01-31,41188.0,M0087,Marketing,Better Opportunity,Female,Analyst,5,Yes
E003278,Linda,Jones,2022-12-07,1998-04-29,27.0,Lake Melissa,2025-11-29,49841.0,M0064,Engineering,Health Issues,Female,Manager,5,Yes
E003279,Eric,Campbell,2021-11-03,2003-06-23,21.0,North Brookeburgh,2023-01-15,112828.0,M0028,Sales,Retired,Male,Analyst,1,Yes
E003280,Ann,Lucas,2024-07-07,1998-02-20,27.0,East Jacob,2025-10-09,142453.0,M0110,Engineering,Terminated,Female,Executive,5,Yes
E003281,John,Walker,2024-06-06,1966-11-13,58.0,Lawsonport,2024-08-03,149505.0,M0058,Engineering,Relocation,Male,Engineer,5,Yes
E003282,Kathy,Roberts,2021-12-17,1979-01-19,45.0,South David,2024-08-09,164359.0,M0055,Marketing,Resigned,Male,Engineer,2,Yes
E003283,Jose,Simmons,2023-05-09,1973-01-18,51.0,Michaelland,2025-10-22,54970.0,M0076,Operations,Resigned,Male,Analyst,2,Yes
E003284,Philip,Conley,2021-05-23,1988-06-08,36.0,South Paul,2024-09-20,122584.0,M0088,Marketing,Health Issues,Male,Manager,4,Yes
E003285,Deanna,Dickerson,2024-02-15,2000-12-17,24.0,Lake Andre,2024-08-18,64303.0,M0058,It,Health Issues,Male,Manager,4,Yes
E003286,Terri,Carlson,2023-07-15,1992-06-22,32.0,Lake Haileyville,2024-09-15,98592.0,M0084,Finance,Relocation,Female,Engineer,4,Yes
E003287,Rebecca,Dominguez,2024-08-15,1966-05-31,58.0,Martinchester,2025-08-11,114504.0,M0108,Engineering,Resigned,Female,Consultant,1,Yes
E003288,Tiffany,Chavez,2021-10-02,2003-04-16,21.0,North Kimberly,2022-02-19,86000.0,M0047,Hr,Health Issues,Female,Manager,5,Yes
E003289,Ashley,Madden,2023-11-21,1989-07-28,35.0,Georgemouth,2025-09-15,54218.0,M0058,Finance,Relocation,Male,Analyst,4,Yes
E003290,Shelly,Landry,2024-06-25,1989-09-23,35.0,North Paulmouth,2024-08-23,82506.0,M0096,Marketing,Relocation,Male,Consultant,4,Yes
E003291,Andre,Frey,2022-11-06,1997-03-20,27.0,East Catherine,2022-12-07,165726.0,M0016,Marketing,Health Issues,Male,Manager,2,Yes
E003292,Maria,Vega,2024-09-07,1966-05-09,58.0,New Jacquelineton,2025-08-07,51879.0,M0050,Engineering,Resigned,Female,Engineer,3,Yes
E003293,Amy,Griffin,2024-02-18,1995-12-09,29.0,North Annchester,2024-04-25,49904.0,M0023,Hr,Relocation,Female,Manager,5,Yes
E003294,Stephen,Powell,2022-02-06,1986-09-11,38.0,Beardville,2022-04-23,183927.0,M0068,Operations,Terminated,Male,Analyst,3,Yes
E003295,Kirk,Hoover,2022-02-19,1987-04-19,37.0,Port Williamborough,2024-03-12,164392.0,M0046,It,Health Issues,Male,Consultant,3,Yes
E003296,Steven,Rhodes,2023-06-07,1992-09-15,32.0,Lisastad,2025-08-27,100468.0,M0097,It,Better Opportunity,Male,Engineer,3,Yes
E003297,Connor,Hatfield,2023-07-22,1967-07-21,57.0,Baldwinfurt,2024-09-22,198199.0,M0085,Sales,Retired,Female,Consultant,5,Yes
E003298,James,Moore,2021-06-17,1980-08-17,44.0,East Sean,2021-08-04,112828.0,M0046,Hr,Better Opportunity,Male,Consultant,5,Yes
E003299,Kevin,Miller,2022-09-11,1978-04-30,46.0,East Karen,2024-06-09,154432.0,M0040,It,Relocation,Male,Analyst,1,Yes
E003300,Matthew,Torres,2023-01-16,1970-12-05,54.0,Kevinville,2023-04-24,55000.0,M0098,Operations,Health Issues,Male,Manager,5,Yes
E003301,Christina,Moreno,2024-11-09,1994-03-18,30.0,Lake Victoriafort,2025-01-28,136686.0,M0090,Sales,Retired,Female,Engineer,1,Yes
E003302,Claudia,Dennis,2023-05-10,1980-11-06,44.0,North Rickton,2023-12-31,153075.0,M0061,It,Better Opportunity,Male,Executive,4,Yes
E003303,Jamie,Hernandez,2022-12-12,1968-12-03,56.0,Bowmanport,2024-12-07,32343.0,M0005,Sales,Retired,Female,Consultant,2,Yes
E003304,Gregory,Johnson,2024-06-21,1990-09-15,34.0,Allenville,2024-11-13,176862.0,M0036,It,Better Opportunity,Female,Engineer,2,Yes
E003305,Carol,Andersen,2021-08-08,1983-09-08,41.0,Alexanderberg,2022-03-11,161055.0,M0014,Finance,Terminated,Male,Engineer,2,Yes
E003306,Frank,Marquez,2023-11-04,1983-12-20,41.0,Smithstad,2024-05-13,118998.0,M0065,Sales,Health Issues,Male,Executive,4,Yes
E003307,David,Petersen,2023-01-26,2003-12-17,21.0,Anthonyberg,2024-02-16,78942.0,M0098,Hr,Relocation,Male,Consultant,1,Yes
E003308,George,Martinez,2023-03-26,1974-04-13,50.0,Lake Jeffreyborough,2023-06-13,112828.0,M0008,Engineering,Resigned,Male,Analyst,2,Yes
E003309,Benjamin,Baker,2024-06-04,1994-03-27,30.0,West Allison,2025-10-25,90674.0,M0109,Sales,Terminated,Male,Analyst,4,Yes
E003310,Melissa,Sanders,2023-01-30,1982-09-19,42.0,Sierrabury,2024-09-11,120910.0,M0021,Marketing,Terminated,Female,Analyst,1,Yes
E003311,Robert,Smith,2023-11-02,1973-03-20,51.0,Dawnview,2025-02-17,168158.0,M0097,Sales,Health Issues,Female,Engineer,2,Yes
E003312,Ann,Dixon,2024-05-17,1984-06-06,40.0,North Rose,2025-11-04,51872.0,M0056,Finance,Health Issues,Female,Analyst,1,Yes
E003313,Brendan,Smith,2022-12-23,2004-03-11,20.0,West Savannah,2023-11-30,75944.0,M0017,Engineering,Retired,Male,Analyst,2,Yes
E003314,Victoria,Collins,2023-05-23,1982-10-31,42.0,East Frank,2023-06-13,176704.0,M0101,Finance,Health Issues,Female,Consultant,2,Yes
E003315,Michelle,Bennett,2021-01-30,1975-12-24,49.0,Jamieview,2023-04-08,102650.0,M0099,Sales,Health Issues,Female,Consultant,1,Yes
E003316,Mary,Miller,2024-11-11,2000-03-12,24.0,Port Timothy,2025-06-21,112828.0,M0054,It,Resigned,Female,Manager,1,Yes
E003317,Jennifer,Fisher,2022-11-18,1986-02-28,38.0,Figueroahaven,2025-04-25,96380.0,M0086,Hr,Relocation,Male,Executive,4,Yes
E003318,Jasmine,Kennedy,2022-10-23,1977-04-05,47.0,Tanyachester,2023-03-08,140895.0,M0001,Engineering,Health Issues,Male,Analyst,5,Yes
E003319,Lori,Jensen,2021-06-25,1985-06-14,39.0,East William,2024-04-11,131230.0,M0027,Marketing,Retired,Male,Consultant,4,Yes
E003320,Virginia,Duncan,2023-01-11,1965-08-31,59.0,Lake Sandra,2023-04-07,112828.0,M0002,It,Health Issues,Male,Consultant,5,Yes
E003321,Kelli,Jackson,2023-07-15,1984-08-30,40.0,Jessicachester,2024-07-01,112437.0,M0003,Operations,Health Issues,Female,Analyst,2,Yes
E003322,Miguel,Nichols,2021-03-04,1986-07-22,38.0,North Jayton,2023-12-18,120422.0,M0071,Marketing,Resigned,Male,Executive,3,Yes
E003323,Michael,Greene,2021-07-03,1975-11-07,49.0,Adamsborough,2025-02-12,92578.0,M0004,Sales,Relocation,Female,Engineer,5,Yes
E003324,Annette,Barajas,2023-03-03,1966-01-25,58.0,Wandaside,2023-06-04,147237.0,M0024,Hr,Better Opportunity,Male,Engineer,4,Yes
E003325,Michael,Le,2021-06-09,1980-10-28,44.0,Amyburgh,2021-12-11,46384.0,M0017,Operations,Relocation,Male,Analyst,3,Yes
E003326,Lisa,Carr,2021-08-10,1974-07-02,50.0,Hollymouth,2023-06-03,146791.0,M0058,It,Retired,Female,Manager,4,Yes
E003327,James,Romero,2021-11-23,1996-08-27,28.0,South Timothymouth,2025-11-10,46950.0,M0078,Hr,Retired,Male,Manager,4,Yes
E003328,Melissa,Lopez,2021-01-29,2004-03-24,20.0,Port Chad,2021-08-09,118561.0,M0083,Sales,Retired,Male,Manager,3,Yes
E003329,Jason,Contreras,2024-05-23,1984-04-04,40.0,East Catherine,2024-10-03,81005.0,M0120,Engineering,Better Opportunity,Male,Consultant,2,Yes
E003330,Jessica,Johnson,2022-09-29,1998-03-19,26.0,Torresport,2023-05-12,140195.0,M0017,Operations,Terminated,Female,Manager,5,Yes
E003373,Aaron,Stephens,2022-09-07,1983-03-27,41.0,Tammyhaven,2023-01-09,50898.0,M0036,Hr,Health Issues,Male,Consultant,2,Yes
E003332,Hannah,Smith,2021-07-03,1981-06-20,43.0,Michelleside,2021-09-30,108210.0,M0030,Operations,Resigned,Female,Engineer,4,Yes
E003333,Melissa,Colon,2023-08-27,2000-12-01,24.0,Hillland,2024-06-13,191106.0,M0027,Operations,Resigned,Male,Manager,2,Yes
E003334,Marvin,Leon,2023-10-23,1983-11-21,41.0,Medinahaven,2025-03-08,66947.0,M0088,Engineering,Better Opportunity,Male,Analyst,3,Yes
E003335,Gloria,Hood,2022-06-12,1998-01-16,26.0,East Richardberg,2024-05-11,77208.0,M0013,Hr,Resigned,Female,Analyst,3,Yes
E003336,Michael,Downs,2024-03-03,1972-10-03,52.0,Torresland,2025-08-24,112828.0,M0007,Finance,Terminated,Male,Manager,4,Yes
E003337,Wendy,Mosley,2023-12-27,1987-07-28,37.0,Frankburgh,2025-01-19,112828.0,M0022,Operations,Health Issues,Male,Executive,1,Yes
E003338,Christian,Powell,2023-05-22,1968-12-01,56.0,West Jeremy,2025-10-01,162517.0,M0102,Marketing,Better Opportunity,Male,Manager,3,Yes
E000028,Nathaniel,Wells,2021-08-15,1981-04-23,43.0,South Kimberlytown,2025-02-02,150166.0,M0022,Marketing,Health Issues,Male,Analyst,3,Yes
E003340,Cody,Green,2022-05-23,1979-07-13,45.0,New Nicole,2023-07-10,134424.0,M0102,Marketing,Resigned,Male,Engineer,2,Yes
E003341,Michelle,Jones,2024-05-22,1981-05-12,43.0,North Stevenside,2024-06-07,128277.0,M0076,Marketing,Retired,Female,Manager,1,Yes
E003342,Stephanie,Lewis,2021-07-13,1985-08-14,39.0,Smithtown,2022-04-13,71613.0,M0002,Marketing,Retired,Female,Manager,4,Yes
E003343,Tara,Allen,2024-06-07,1969-01-13,56.0,Dudleyberg,2025-01-31,51081.0,M0015,Hr,Health Issues,Female,Manager,4,Yes
E003344,Kevin,Johnson,2021-03-01,1985-08-06,39.0,North Mirandaton,2023-02-06,79536.0,M0013,Marketing,Retired,Male,Executive,3,Yes
E003345,Felicia,Alvarado,2024-10-08,2001-03-09,23.0,Penastad,2025-10-13,69222.0,M0096,It,Resigned,Female,Analyst,3,Yes
E003633,Jessica,Boyd,2023-11-12,1969-07-31,55.0,Lake Victoria,2025-06-22,176147.0,M0003,Marketing,Relocation,Male,Analyst,2,Yes
E003347,Monica,Fisher,2022-04-24,1965-12-16,59.0,Sethtown,2024-03-08,185477.0,M0060,Sales,Health Issues,Female,Consultant,2,Yes
E003348,Hunter,Warner,2024-05-11,1970-09-24,54.0,East Sherri,2025-02-23,170682.0,M0021,Finance,Resigned,Male,Consultant,4,Yes
E004380,Kimberly,Bass,2024-10-16,1968-07-07,56.0,Baileybury,2025-01-09,169000.0,M0064,Marketing,Health Issues,Male,Consultant,4,Yes
E003350,Karen,Wright,2021-05-21,1971-11-11,53.0,Molinastad,2021-10-25,138675.0,M0061,Operations,Retired,Female,Analyst,2,Yes
E003351,Robert,Ryan,2023-01-09,1968-11-05,56.0,Lake Sydneyberg,2023-05-04,30496.0,M0056,Finance,Resigned,Male,Engineer,2,Yes
E003352,Theodore,Obrien,2021-10-27,1988-09-15,36.0,New Pamela,2024-04-25,93683.0,M0026,Operations,Terminated,Female,Engineer,5,Yes
E003353,Robert,Chandler,2023-08-17,1967-12-29,57.0,Millerton,2023-12-05,190193.0,M0105,Sales,Resigned,Male,Executive,3,Yes
E003354,Gary,Schwartz,2023-03-04,1976-02-24,48.0,Stephaniemouth,2024-09-15,79268.0,M0062,Finance,Better Opportunity,Male,Manager,3,Yes
E003355,Daniel,Guerrero,2021-04-25,1971-12-12,53.0,South Kevinhaven,2021-09-20,158411.0,M0084,Engineering,Relocation,Female,Analyst,5,Yes
E003356,Elizabeth,Frye,2024-09-04,1982-09-07,42.0,South Marvin,2024-12-13,51913.0,M0046,Marketing,Health Issues,Male,Engineer,1,Yes
E003357,Allison,Aguirre,2022-03-21,1971-03-13,53.0,Rossmouth,2025-11-17,128035.0,M0022,Finance,Resigned,Female,Executive,4,Yes
E003358,Kaitlyn,Willis,2024-03-29,1983-04-12,41.0,West Brittanyberg,2025-09-22,174893.0,M0019,Operations,Relocation,Female,Analyst,3,Yes
E003359,Mary,Kelly,2023-04-17,1986-03-21,38.0,East Angelaport,2024-11-06,153000.0,M0073,Operations,Retired,Female,Executive,3,Yes
E003360,Anna,Reyes,2024-05-11,1985-05-18,39.0,North Williamport,2025-01-08,169237.0,M0066,Engineering,Better Opportunity,Male,Executive,3,Yes
E003361,Ashley,David,2022-06-25,1973-03-05,51.0,North Emilyville,2025-02-23,102744.0,M0083,Marketing,Retired,Male,Executive,5,Yes
E003362,Jared,Stout,2023-08-26,2000-11-17,24.0,Jamesville,2023-12-09,167647.0,M0075,Finance,Better Opportunity,Male,Analyst,1,Yes
E003363,Erica,Robinson,2022-05-07,1979-08-19,45.0,Orozcoview,2023-05-07,95917.0,M0055,It,Retired,Female,Executive,3,Yes
E003364,Kim,Murphy,2021-04-15,1979-02-14,45.0,Tiffanyview,2022-06-29,73784.0,M0013,Hr,Resigned,Female,Analyst,5,Yes
E003365,Tom,Huynh,2021-09-09,1971-01-19,53.0,Perkinsfort,2023-03-01,81200.0,M0074,Finance,Resigned,Female,Executive,5,Yes
E003366,Joseph,Phillips,2023-03-20,1979-12-19,45.0,South Jessicashire,2025-02-04,95362.0,M0090,Operations,Better Opportunity,Male,Executive,2,Yes
E003367,Ashley,Chapman,2022-09-28,1990-09-14,34.0,Davistown,2025-09-10,152223.0,M0074,Sales,Retired,Female,Executive,3,Yes
E003368,Nancy,Murphy,2021-08-24,1983-09-03,41.0,Darrenfort,2025-11-25,112828.0,M0092,It,Relocation,Female,Executive,3,Yes
E003369,Caitlin,Reilly,2021-01-14,1970-01-15,55.0,East Charlesview,2025-01-18,169469.0,M0065,It,Health Issues,Male,Engineer,1,Yes
E003370,Nicholas,Burke,2021-02-10,1997-12-03,27.0,Adrianchester,2024-06-03,152330.0,M0098,Engineering,Better Opportunity,Female,Engineer,5,Yes
E003371,Alex,Watson,2022-08-04,1985-04-13,39.0,West Thomas,2024-02-25,67812.0,M0093,Sales,Terminated,Female,Manager,5,Yes
E003372,Anita,Mayer,2022-04-10,1992-02-23,32.0,Robertsonberg,2022-08-10,86423.0,M0026,Engineering,Resigned,Male,Engineer,2,Yes
E003373,Mason,Velasquez,2024-05-01,1975-07-01,49.0,Port Chelsea,2025-09-23,110971.0,M0011,Finance,Resigned,Male,Manager,1,Yes
E003374,Patrick,Curtis,2024-12-12,2004-02-20,20.0,Adamville,2025-02-15,59702.0,M0104,Operations,Relocation,Female,Manager,5,Yes
E003375,Frederick,Richards,2022-01-02,1987-03-27,37.0,Ronaldtown,2024-09-02,105467.0,M0020,Finance,Resigned,Male,Analyst,5,Yes
E002368,Kaylee,Horn,2022-10-04,1979-07-26,45.0,Lake Brucestad,2025-01-04,79207.0,M0094,Engineering,Better Opportunity,Male,Executive,4,Yes
E003377,Patty,Elliott,2024-04-16,1996-01-05,29.0,South Corey,2025-05-22,44223.0,M0006,Finance,Health Issues,Male,Analyst,3,Yes
E003378,Ruben,Hicks,2021-07-30,1972-11-20,52.0,West Denisemouth,2024-05-10,81093.0,M0040,Operations,Terminated,Female,Engineer,1,Yes
E003379,Alan,Allen,2022-03-03,2003-06-04,21.0,Allenfort,2025-11-26,112828.0,M0031,Hr,Resigned,Male,Engineer,2,Yes
E003380,Brian,Ross,2023-01-08,1972-11-19,52.0,Coopermouth,2024-01-24,74888.0,M0018,Sales,Relocation,Male,Manager,4,Yes
E003381,Kristin,Turner,2024-03-04,1981-01-19,43.0,Bakerborough,2024-07-24,180000.0,M0113,Hr,Health Issues,Female,Engineer,5,Yes
E003382,William,Garcia,2024-05-25,1998-03-17,26.0,Wilkinsonchester,2024-09-21,117691.0,M0062,Marketing,Relocation,Male,Engineer,4,Yes
E003383,Julie,Howard,2023-05-14,1969-08-07,55.0,Theresaborough,2023-08-29,97958.0,M0067,Finance,Terminated,Female,Executive,3,Yes
E003384,Angela,Santos,2022-12-08,1998-07-30,26.0,Matthewborough,2024-08-02,137000.0,M0081,Engineering,Better Opportunity,Female,Analyst,2,Yes
E003385,Brandi,Williams,2022-05-24,1996-02-16,28.0,North Christopher,2022-07-29,180200.0,M0024,Sales,Health Issues,Female,Executive,4,Yes
E003386,Kathleen,West,2022-04-02,1989-05-11,35.0,East Shelbyton,2025-02-21,90432.0,M0040,Operations,Better Opportunity,Female,Engineer,4,Yes
E003387,Clinton,Werner,2022-09-05,2000-02-25,24.0,South Michael,2022-11-08,179818.0,M0117,It,Relocation,Female,Manager,3,Yes
E003388,Charles,Melton,2023-04-21,1965-06-22,59.0,Wilsonburgh,2025-11-10,128792.0,M0055,It,Retired,Male,Manager,3,Yes
E003389,Andrea,Becker,2022-04-20,1985-10-29,39.0,Rhodesland,2025-09-16,42331.0,M0066,Hr,Better Opportunity,Female,Manager,5,Yes
E003390,Anthony,Santiago,2021-11-28,1998-04-12,26.0,Johnfort,2023-06-27,144253.0,M0110,Hr,Retired,Male,Analyst,3,Yes
E003391,Jill,Dean,2024-09-08,1984-02-06,40.0,Fieldschester,2025-06-13,112813.0,M0011,Marketing,Health Issues,Male,Manager,2,Yes
E003392,Grace,Patel,2024-05-17,1977-12-28,47.0,Angelachester,2025-02-17,198398.0,M0028,Operations,Resigned,Female,Analyst,2,Yes
E003393,Christine,Johnson,2021-01-05,1986-08-05,38.0,Thomasport,2024-01-01,61020.0,M0061,Marketing,Resigned,Male,Engineer,1,Yes
E003394,Carrie,Powers,2024-10-15,1975-10-29,49.0,South Jose,2024-11-29,148282.0,M0099,Finance,Relocation,Female,Engineer,5,Yes
E001073,Paige,Delacruz,2021-01-05,2000-04-30,24.0,Anthonyport,2024-12-02,47738.0,M0118,It,Health Issues,Female,Analyst,5,Yes
E003396,Austin,Johnson,2021-11-14,1978-04-27,46.0,North Debrastad,2025-06-14,103832.0,M0036,It,Terminated,Male,Analyst,3,Yes
E003397,Angela,Hughes,2022-02-08,2002-09-12,22.0,Diazmouth,2023-12-21,72180.0,M0086,Marketing,Retired,Female,Engineer,2,Yes
E003398,Laura,Jones,2023-09-10,1966-03-24,58.0,North Ronaldberg,2025-11-24,126112.0,M0082,Operations,Better Opportunity,Female,Engineer,5,Yes
E003399,Jacob,Vazquez,2022-08-31,1982-02-20,42.0,Port Ashley,2022-09-20,60245.0,M0035,Sales,Retired,Male,Executive,1,Yes
E003400,Brianna,Reeves,2024-02-26,1993-10-30,31.0,Russellton,2024-09-25,120564.0,M0085,Marketing,Health Issues,Female,Consultant,2,Yes
E003401,Michelle,Baker,2024-02-07,1974-05-06,50.0,New Amy,2025-06-12,113596.0,M0003,Operations,Terminated,Male,Analyst,2,Yes
E003402,Susan,Mitchell,2021-10-20,1969-08-01,55.0,Jeffreybury,2024-08-20,91659.0,M0105,Engineering,Resigned,Male,Analyst,1,Yes
E003403,Stephen,Blankenship,2023-06-09,1972-11-09,52.0,Port Christopher,2023-11-26,150109.0,M0101,It,Resigned,Female,Analyst,2,Yes
E003404,Brandon,Davis,2021-11-28,1979-03-07,45.0,South David,2022-01-20,85340.0,M0119,Hr,Terminated,Male,Consultant,1,Yes
E003405,Emily,Turner,2021-04-28,1969-12-15,55.0,Port Mandy,2024-08-11,112828.0,M0004,Marketing,Better Opportunity,Male,Manager,3,Yes
E003406,Cynthia,Haas,2021-01-20,1996-05-28,28.0,Lake Deborahfurt,2024-11-01,114407.0,M0019,Operations,Health Issues,Female,Analyst,4,Yes
E003407,Barbara,Sloan,2023-03-17,1977-08-20,47.0,Port Melanie,2025-02-20,38424.0,M0013,Sales,Health Issues,Female,Executive,3,Yes
E003408,Edward,Reyes,2023-04-24,1998-12-04,26.0,Lake Michael,2023-05-09,108500.0,M0108,Operations,Resigned,Male,Analyst,3,Yes
E003409,Erin,Barnes,2024-09-30,1982-08-17,42.0,North Billyburgh,2025-10-26,152870.0,M0029,It,Resigned,Female,Executive,2,Yes
E003410,Sandra,Nelson,2024-10-16,1976-10-29,48.0,Juliemouth,2025-02-10,103061.0,M0116,Engineering,Relocation,Female,Analyst,1,Yes
E003411,Sarah,Duffy,2023-01-14,1976-09-11,48.0,New John,2023-12-03,92403.0,M0033,Operations,Resigned,Female,Engineer,1,Yes
E003412,Michael,Valdez,2021-08-24,1982-10-15,42.0,East Patricia,2022-08-24,59969.0,M0036,It,Better Opportunity,Female,Executive,2,Yes
E003413,Todd,King,2022-09-14,1982-02-02,42.0,Roberthaven,2025-06-21,175901.0,M0063,Finance,Terminated,Male,Engineer,4,Yes
E003414,Melissa,Carlson,2024-07-05,1973-12-09,51.0,Port Joshua,2025-09-14,88000.0,M0004,Operations,Better Opportunity,Female,Consultant,4,Yes
E003415,James,Garcia,2021-07-25,1979-05-11,44.0,West Aliciachester,2024-03-24,184268.0,M0084,Marketing,Relocation,Male,Analyst,5,Yes
E003416,Paige,Burch,2022-11-20,1990-04-01,34.0,Christinaville,2024-04-09,61621.0,M0056,It,Relocation,Female,Engineer,1,Yes
